Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
GPU,,Nvidia,GTX 1070 (Mobile),35,85.2,36334,https://gpu.userbenchmark.com/SpeedTest/164129/NVIDIA-GeForce-GTX-1070
GPU,,AMD,R9 Fury-X,36,80.9,3900,https://gpu.userbenchmark.com/AMD-R9-Fury-X/Rating/3498
GPU,R9-FURY-4QFA,AMD,XFX R9 FURY X 4GB,36,80.9,3900,https://gpu.userbenchmark.com/AMD-R9-Fury-X/Rating/3498
GPU,21246-00-40G,AMD,Sapphire R9 Fury X 4GB ,36,80.9,3900,https://gpu.userbenchmark.com/AMD-R9-Fury-X/Rating/3498
GPU,GV-R9FURYX-4GD-B,AMD,Gigabyte R9 Fury X 4GB,36,80.9,3900,https://gpu.userbenchmark.com/AMD-R9-Fury-X/Rating/3498
GPU,,Nvidia,GTX 1660,37,80.5,1889,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,GV-N1660OC-6GD,Gigabyte,Gigabyte GTX 1660 6GB OC,37,80.5,1889,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,06G-P4-1167-KR,EVGA,EVGA GTX 1660 6GB XC Ultra Gaming,37,80.5,1889,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,GTX 1660 Ventus XS 6G OC,MSI,MSI GTX 1160 6GB Ventus XS OC,37,80.5,1889,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,GTX 1660 Gaming X 6G,MSI,MSI GTX 1160 6GB Gaming X,37,80.5,1889,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,06G-P4-1161-KR,EVGA,EVGA GTX 1660 6GB XC Black,37,80.5,1889,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,PH-GTX1660-O6G,Asus,Asus GTX 1660 6GB Phoenix,37,80.5,1889,https://gpu.userbenchmark.com/Nvidia-GTX-1660/Rating/4038
GPU,,Nvidia,Quadro P5000-M (Mobile),38,80,286,https://gpu.userbenchmark.com/SpeedTest/249248/NVIDIA-Quadro-P5000
GPU,,AMD,RX 590,39,79.1,7733,https://gpu.userbenchmark.com/AMD-RX-590/Rating/4033
GPU,RX-590P8DFD6,XFX,XFX RX 590 8GB Fatboy OC+,39,79.1,7733,https://gpu.userbenchmark.com/AMD-RX-590/Rating/4033
GPU,11289-01-20G,null,Sapphire RX 590 8GB Nitro+,39,79.1,7733,https://gpu.userbenchmark.com/AMD-RX-590/Rating/4033
GPU,,AMD,R9 Fury,40,78.8,8529,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509
GPU,11247-00-40G,Sapphire,Sapphire R9 Fury 4GB TRI-X OC,40,78.8,8529,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509
GPU,100379NTOC+SR,Sapphire,Sapphire R9 Fury 4GB TRI-X OC,40,78.8,8529,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509
GPU,STRIX-R9FURY-DC3-4G-GAMING,Asus,Asus R9 Fury 4GB Gaming,40,78.8,8529,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509
GPU,R9-FURY-4TF9,XFX,XFX R9 Fury 4GB,40,78.8,8529,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509
GPU,11247-03-40G,Sapphire,Sapphire R9 Fury 4GB NITRO,40,78.8,8529,https://gpu.userbenchmark.com/AMD-R9-Fury/Rating/3509
GPU,,Nvidia,GTX 1070 (Mobile Max-Q),41,75.3,2786,https://gpu.userbenchmark.com/SpeedTest/301524/NVIDIA-GeForce-GTX-1070-with-Max-Q-Design
GPU,,Nvidia,GTX 980,42,75.2,85738,https://gpu.userbenchmark.com/Nvidia-GTX-980/Rating/2576
GPU,04G-P4-2983-KR,EVGA,EVGA GTX 980 4GB SC ACX 2.0,42,75.2,85738,https://gpu.userbenchmark.com/Nvidia-GTX-980/Rating/2576
GPU,GTX 980 GAMING 4G,MSI,MSI GTX 980 4GB GAMING,42,75.2,85738,https://gpu.userbenchmark.com/Nvidia-GTX-980/Rating/2576
GPU,STRIX-GTX980-DC2OC-4GD5,Asus,ASUS GTX 980 4GB STRIX OC,42,75.2,85738,https://gpu.userbenchmark.com/Nvidia-GTX-980/Rating/2576
GPU,,AMD,R9 Nano,43,71.6,351,https://gpu.userbenchmark.com/SpeedTest/58413/AMD-Radeon-TM-R9-Fury
GPU,R9NANO-4GB,Asus,Asus R9 Nano 4GB,43,71.6,351,https://gpu.userbenchmark.com/SpeedTest/58413/AMD-Radeon-TM-R9-Fury
GPU,R9NANO-4G-WHITE,Asus,Asus R9 Nano 4GB White,43,71.6,351,https://gpu.userbenchmark.com/SpeedTest/58413/AMD-Radeon-TM-R9-Fury
GPU,GV-R9NANO-4GD-B,Gigabyte,Gigabyte R9 Nano 4GB,43,71.6,351,https://gpu.userbenchmark.com/SpeedTest/58413/AMD-Radeon-TM-R9-Fury
GPU,,AMD,R9 390X,44,71.3,11988,https://gpu.userbenchmark.com/AMD-R9-390X/Rating/3497
GPU,R9 390X GAMING 8G,MSI,MSI R9 390X 8GB Gaming,44,71.3,11988,https://gpu.userbenchmark.com/AMD-R9-390X/Rating/3497
GPU,11241-00-20G,Sapphire,Sapphire R9 390X 8GB TRIPLE Tri-X OC,44,71.3,11988,https://gpu.userbenchmark.com/AMD-R9-390X/Rating/3497
GPU,GV-R939XG1 GAMING-8GD,Gigabyte,Gigabyte R9 390X 8GB G1 Gaming,44,71.3,11988,https://gpu.userbenchmark.com/AMD-R9-390X/Rating/3497
GPU,R9-390X-F28M,XFX,XFX R9 390X 8GB Double Dissipation,44,71.3,11988,https://gpu.userbenchmark.com/AMD-R9-390X/Rating/3497
GPU,,Nvidia,GTX 780 Ti,45,70.7,19340,https://gpu.userbenchmark.com/Nvidia-GTX-780-Ti/Rating/2165
GPU,,Nvidia,GTX 1060-6GB,46,70.5,575459,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,06G-P4-6161-KR,EVGA,EVGA GTX 1060 6GB Gaming,46,70.5,575459,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,06G-P4-6163-KR,EVGA,EVGA GTX 1060 6GB Gaming SC,46,70.5,575459,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,GV-N1060G1GAMING-6GD,Gigabyte,Gigabyte GTX 1060 6GB G1 Gaming,46,70.5,575459,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,ZT-P10600B-10M,Zotac,Zotac GTX 1060 6GB AMP,46,70.5,575459,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,ZT-P10600A-10L,Zotac,Zotac GTX 1060 6GB Mini,46,70.5,575459,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,GeForce GTX 1060 GAMING X 6G,MSI,MSI GTX 1060 6GB Gaming X,46,70.5,575459,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,DUAL-GTX1060-O6G,Asus,Asus GTX 1060 6GB Dual OC,46,70.5,575459,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,GV-N1060WF2OC-6GD,Gigabyte,Gigabyte GTX 1060 6GB Windforce OC,46,70.5,575459,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,STRIX-GTX1060-O6G-GAMING,Asus,Asus GTX 1060 6GB ROG STRIX OC,46,70.5,575459,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,TURBO-GTX1060-6G,Asus,Asus GTX 1060 6GB TURBO,46,70.5,575459,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,426018336-3736,Gainward, Gainward GTX 1060 6GB Pheonix GS,46,70.5,575459,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,GeForce GTX 1060 ARMOR 6G OC,MSI,MSI GTX 1060 6G Armor OC,46,70.5,575459,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,GTX 1060 ARMOR 6G OCV1,MSI,MSI GTX 1060 6G Armor OCV1,46,70.5,575459,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,STRIX-GTX1060-6G-GAMING,Asus,Asus GTX 1060 6GB ROG STRIX,46,70.5,575459,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,VCGGTX10606PB,PNY,PNY GTX 1060 6GB,46,70.5,575459,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,VCGGTX10606XGPB-OC,PNY,PNY GTX 1060 6GB OC,46,70.5,575459,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,GV-N1060XTREME-6GD,Gigabyte,Gigabyte GTX 1060 6GB Xtreme Gaming,46,70.5,575459,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,06G-P4-6267-KR,EVGA,EVGA GTX 1060 6GB Gaming SSC,46,70.5,575459,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,GV-N1060G1GAM-6GD R2,Gigabyte,Gigabyte GTX 1060 6GB G1 Gaming R2,46,70.5,575459,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,GeForce GTX 1060 6GT,MSI,MSI GTX 1060 6GB 6GT OCV1,46,70.5,575459,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,GTX 1060 GAMING 6G,MSI,MSI GTX 1060 6GB Gaming,46,70.5,575459,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,DUAL-GTX1060-O6G,Asus,Asus GTX 1060 6GB Dual OC,46,70.5,575459,https://gpu.userbenchmark.com/Nvidia-GTX-1060-6GB/Rating/3639
GPU,,AMD,RX 580,47,70.4,176270,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,RX 580 GAMING X 8G,MSI,MSI RX 580 8GB Gaming X,47,70.4,176270,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,RX 580 GAMING X 4G,MSI,MSI RX 580 4GB Gaming X,47,70.4,176270,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,GV-RX580XTRAORUS-8GD,Gigabyte,Gigabyte RX 580 8GB AORUS XTR,47,70.4,176270,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,RX 580 ARMOR 8G OC,MSI,MSI RX 580  8GB Armor OC,47,70.4,176270,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,RX 580 ARMOR 4G OC,MSI,MSI RX 580  4GB Armor OC,47,70.4,176270,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,ROG-STRIX-RX580-O8G-GAMING,Asus,Asus RX 580 8GB ROG Strix,47,70.4,176270,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,GV-RX580GAMING-8GD,Gigabyte,Gigabyte RX 580 8GB Gaming,47,70.4,176270,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,GV-RX580AORUS-8GD,Gigabyte,Gigabyte RX 580 8GB AORUS,47,70.4,176270,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,11265-05-20G,null,Sapphire RX 580 8GB Pulse,47,70.4,176270,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,RX-580P4DFD6,XFX,XFX RX 580 4GB OC+,47,70.4,176270,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,RX-580P8DFD6,XFX,XFX RX 580 8GB OC+,47,70.4,176270,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,RX-580P8DBD6,XFX,XFX RX 580 8GB Black OC+,47,70.4,176270,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,AXRX 580 8GBD5-3DHDV2/OC,PowerColor,PowerColor RX 580 8GB Red Dragon V2,47,70.4,176270,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,11265-01-20G,null,Sapphire RX 580 8GB Pulse Nitro+ RX,47,70.4,176270,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,DUAL RX 580 4GB OC,Asus,Asus RX 580 4GB Dual OC,47,70.4,176270,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923
GPU,,AMD,R9 290X,48,68.8,20921,https://gpu.userbenchmark.com/AMD-R9-290X/Rating/2166
GPU,11226-00-40G,Sapphire,Sapphire R9 290X 4GB TRI-X OC,48,68.8,20921,https://gpu.userbenchmark.com/AMD-R9-290X/Rating/2166
GPU,R9290X-DC2OC-4GD5,Asus,Asus R9 290X 4GB DirectCU II,48,68.8,20921,https://gpu.userbenchmark.com/AMD-R9-290X/Rating/2166
GPU,R9290XEDFD,XFX,XFX R9 290X 4GB Double Dissipation,48,68.8,20921,https://gpu.userbenchmark.com/AMD-R9-290X/Rating/2166
GPU,,Nvidia,GTX Titan Z (SLI Disabled),49,67.6,486,https://gpu.userbenchmark.com/SpeedTest/17751/NVIDIA-GeForce-GTX-TITAN-Z
GPU,,Nvidia,GTX Titan Black,50,66.9,1407,https://gpu.userbenchmark.com/Nvidia-GTX-Titan-Black/Rating/3158
GPU,,AMD,R9 390,51,66.8,47025,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,R9 390 GAMING 8G,MSI,MSI R9 390 8GB Gaming,51,66.8,47025,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,R9-390P-D28M,XFX,XFX R9 390 8GB Black,51,66.8,47025,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,R9-390P-8256,XFX,XFX R9 390 8GB Double Dissipation,51,66.8,47025,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,R9-390P-F28M,XFX,XFX R9 390 8GB Double Dissipation,51,66.8,47025,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,R9-390P-8DF6,XFX,XFX R9 390 8GB Black Nero,51,66.8,47025,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,11244-01-20G,Sapphire,Sapphire R9 390 8GB Nitro Tri-X OC +BP,51,66.8,47025,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,11244-00-20G,Sapphire,Sapphire R9 390 8GB Nitro Tri-X OC,51,66.8,47025,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,STRIX-R9390-DC3OC-8GD5-GAMING,Asus,Asus R9 390 8GB STRIX,51,66.8,47025,https://gpu.userbenchmark.com/AMD-R9-390/Rating/3481
GPU,,AMD,R9 295X2 (CrossFire Disabled),52,66.7,1740,https://gpu.userbenchmark.com/SpeedTest/11791/AMD-Radeon-R9-200
GPU,,Nvidia,GTX 1060-3GB,53,65.9,227898,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,DUAL-GTX1060-O3G,Asus,Asus GTX 1060 3GB Dual OC,53,65.9,227898,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,ZT-P10610A-10L,Zotac,Zotac GTX 1060 3GB Mini,53,65.9,227898,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,03G-P4-6160-KR,EVGA,EVGA GTX 1060 3GB Gaming,53,65.9,227898,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,03G-P4-6162-KR,EVGA,EVGA GTX 1060 3GB SC Gaming,53,65.9,227898,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,GeForce GTX 1060 GAMING X 3G,MSI,MSI GTX 1060 3GB Gaming X,53,65.9,227898,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,GTX 1060 GAMING X 3G,MSI,MSI GTX 1060 3GB Gaming X,53,65.9,227898,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,GV-N1060WF2OC-3GD,Gigabyte,Gigabyte GTX 1060 3GB Windforce OC,53,65.9,227898,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,GV-N1060G1GAMING-3GD,Gigabyte,Gigabyte GTX 1060 3GB G1 Gaming,53,65.9,227898,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,GV-N1060IXOC-3GD,Gigabyte,Gigabyte GTX 1060 3GB Mini ITX OC,53,65.9,227898,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,GTX 1060 3GT OC,MSI,MSI GTX 1060 3GB 3GT OC,53,65.9,227898,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,GTX 1060 ARMOR 3G OCV1,MSI,MSI GTX 1060 3GB ARMOR 3G OCV1,53,65.9,227898,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,GV-N1060G1GAM-3GD R2,Gigabyte,Gigabyte GTX 1060 3GB G1 Gaming R2,53,65.9,227898,https://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646
GPU,,AMD,RX 480,54,64.3,128788,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,21260-00-20G,AMD,Sapphire RX 480 8GB,54,64.3,128788,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX-480M4BFA6,AMD,XFX RX 480 4GB 1266 MHz,54,64.3,128788,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,21260-01-20G,AMD,Sapphire RX 480 4GB,54,64.3,128788,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,Radeon RX 480 8G,AMD,MSI RX 480 8GB,54,64.3,128788,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX-480M8BBA6,XFX,XFX RX 480 8GB 1328 MHz,54,64.3,128788,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX480M8BFA6,XFX,XFX RX 480 8GB 1288 MHz,54,64.3,128788,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX-480P8DFA6,XFX,XFX RX 480 8GB LED 1288 MHz,54,64.3,128788,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX-480P836BM,XFX,XFX RX 480 8GB XXX 1288 MHz,54,64.3,128788,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX-480P8DBA6,XFX,XFX RX 480 8GB Black 1338 MHz,54,64.3,128788,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX-480P4JFC6,XFX,XFX RX 480 4GB RS,54,64.3,128788,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX-480P8LFB6,XFX,XFX RX 480 8GB RS XXX 1288 MHz,54,64.3,128788,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX480-8G,Asus,Asus RX 480 8GB,54,64.3,128788,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,11260-07-20G,Sapphire,Sapphire RX 480 8GB NITRO+,54,64.3,128788,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,11260-02-20G,Sapphire,Sapphire RX 480 4GB NITRO+,54,64.3,128788,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,100406NT+4GOCL,Sapphire,Sapphire RX 480 4GB NITRO+,54,64.3,128788,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,11260-01-20G,Sapphire,Sapphire RX 480 8GB NITRO+,54,64.3,128788,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,AXRX480 8GBD5-3DH/OC,PowerColor,PowerColor RX 480 8GB Red Devil,54,64.3,128788,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,Radeon RX 480 GAMING X 8G,MSI,MSI RX 480 8GB Gaming X,54,64.3,128788,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,Radeon RX 480 GAMING X 4G,MSI,MSI RX 480 4GB Gaming X,54,64.3,128788,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX 480 ARMOR 8G OC,MSI,MSI RX 480 8GB Armor OC,54,64.3,128788,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,RX 480 ARMOR 4G OC,MSI,MSI RX 480 4GB Armor OC,54,64.3,128788,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,STRIX-RX480-O8G-GAMING,Asus,Asus RX 480 8GB ROG STRIX OC,54,64.3,128788,https://gpu.userbenchmark.com/AMD-RX-480/Rating/3634
GPU,,Nvidia,GTX 970,55,63.4,433260,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,GTX 970 GAMING 4G,MSI,MSI GTX 970 4GB Gaming,55,63.4,433260,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,STRIX-GTX970-DC20C-4GD5,Asus,ASUS GTX 970 4GB STRIX OC,55,63.4,433260,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,04G-P4-2974-KR,EVGA,EVGA GTX 970 4GB Super Clocked ACX 2.0,55,63.4,433260,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,GV-N970G1 GAMING-4GD,Gigabyte,Gigabyte GTX 970 4GB G1 Gaming,55,63.4,433260,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,GV-N970WF3OC-4GD,Gigabyte,Gigabyte GTX 970 4GB OC Windforce,55,63.4,433260,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,04G-P4-3975-KR,EVGA,EVGA GTX 970 4GB SSC ACX 2.0+,55,63.4,433260,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,TURBO-GTX970-OC-4GD5,Asus,Asus GTX 970 4GB Turbo OC,55,63.4,433260,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,04G-P4-3978-KR,EVGA,EVGA GTX 970 4GB FTW+ GAMING ACX 2.0+ w/BP,55,63.4,433260,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,ZT-90101-10P,Zotac,Zotac GTX 970 4GB Graphics Card,55,63.4,433260,https://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577
GPU,,AMD,R9 290,56,63.1,37893,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,11227-13-20G,Sapphire,Sapphire R9 290 4GB TRI-X OC,56,63.1,37893,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,R9290AEDFD,XFX,XFX R9 290 4GB Double Dissipation,56,63.1,37893,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,R9290AEDBD,XFX,XFX R9 290 4GB Black Double Dissipation,56,63.1,37893,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,R9 290 GAMING 4G,MSI,MSI R9 290 4GB GAMING,56,63.1,37893,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,11227-04-40G,Sapphire,Sapphire R9 290 4GB VAPOR-X TRI-X OC,56,63.1,37893,https://gpu.userbenchmark.com/AMD-R9-290/Rating/2171
GPU,,Nvidia,GTX Titan,57,61.6,2827,https://gpu.userbenchmark.com/Nvidia-GTX-Titan/Rating/2191
GPU,,Nvidia,GTX 780 4GB,58,60.9,659,https://gpu.userbenchmark.com/SpeedTest/11282/NVIDIA-GeForce-GTX-780
GPU,,Nvidia,GTX 780,59,60.7,33929,https://gpu.userbenchmark.com/Nvidia-GTX-780/Rating/2164
GPU,,AMD,RX 570,60,60.6,49030,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,RX 570 ARMOR 4G OC,MSI,MSI RX 570 4G Armor OC,60,60.6,49030,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,RX 570 GAMING X 4G,MSI,MSI RX 570 4GB Gaming X,60,60.6,49030,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,GV-RX570GAMING-4GD,Gigabyte,Gigabyte RX 570 4GB Gaming,60,60.6,49030,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,GV-RX570AORUS-4GD,Gigabyte,Gigabyte RX 570 4GB AORUS,60,60.6,49030,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,RX 570 ARMOR 8G OC,MSI,MSI RX 570 8G Armor OC,60,60.6,49030,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,ROG-STRIX-RX570-O4G-GAMING,Asus,Asus RX 570 4GB ROG Strix,60,60.6,49030,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924
GPU,,Nvidia,GTX 1060 (Mobile),61,58.4,60776,https://gpu.userbenchmark.com/SpeedTest/164336/NVIDIA-GeForce-GTX-1060
GPU,,Nvidia,Quadro K6000,62,57.9,363,https://gpu.userbenchmark.com/Nvidia-Quadro-K6000/Rating/2837
GPU,,AMD,RX 470,63,57.3,34165,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,Radeon RX 470 GAMING X 4G,MSI,MSI RX 470 4GB Gaming X,63,57.3,34165,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,Radeon RX 470 GAMING X 8G,MSI,MSI RX 470 8GB Gaming X,63,57.3,34165,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,11256-02-20G,Sapphire,Sapphire RX 470 8GB NITRO+,63,57.3,34165,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,11256-01-20G,Sapphire,Sapphire RX 470 4GB NITRO+,63,57.3,34165,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,11256-00-20G,Sapphire,Sapphire RX 470 4GB,63,57.3,34165,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,100407-4GOCL,Sapphire,Sapphire RX 470 4GB,63,57.3,34165,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,STRIX-RX470-O4G-GAMING,Asus,Asus RX 470 4GB ROG STRIX OC,63,57.3,34165,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,GV-RX470G1 GAMING-4GD,Gigabyte,Gigabyte RX 470 4GB G1 Gaming,63,57.3,34165,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,AXRX 470 4GBD5-3DH/OC,PowerColor,PowerColor RX 470 4GB Red Devil/Dragon,63,57.3,34165,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,HS-470R4LCNR/HS-470R4LTNR,PwrHis,HIS RX 470 4GB IceQ X² OC,63,57.3,34165,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,RX-470P4SFD5,XFX,XFX RX 470 4GB Single Fan,63,57.3,34165,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,RX-470P4LFB6,XFX,XFX RX 470 4GB Black,63,57.3,34165,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,Radeon RX 470 ARMOR 4G OC,MSI,MSI RX 470 4GB ARMOR OC,63,57.3,34165,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,,Nvidia,GTX 1060 (Mobile Max-Q),64,54,10706,https://gpu.userbenchmark.com/SpeedTest/325746/NVIDIA-GeForce-GTX-1060-with-Max-Q-Design
